countryname,countrycode,indicatorname,indicatorcode,year,value,happiness_rank_2015,target_groups
Bahrain,BHR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,2.7668262461,49,Moderately Happy
Bahrain,BHR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,-1.5148001287,49,Moderately Happy
Bahrain,BHR,Internet users (per 100 people),IT.NET.USER.P2,2014,90.9999800000,49,Moderately Happy
Bahrain,BHR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2014,5.6000000000,49,Moderately Happy
Bahrain,BHR,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2014,2.3705329936,49,Moderately Happy
Bahrain,BHR,Population growth (annual %),SP.POP.GROW,2014,0.9222753495,49,Moderately Happy
Bahrain,BHR,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,2014,21.2107817582,49,Moderately Happy
Bahrain,BHR,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,2014,76.4186852481,49,Moderately Happy
Bahrain,BHR,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,11.2810000000,49,Moderately Happy
Bahrain,BHR,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,2014,6.6999998093,49,Moderately Happy
Bahrain,BHR,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,2014,3.2000000477,49,Moderately Happy
Bangladesh,BGD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2014,75.9248916348,109,Moderately Sad
Bangladesh,BGD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2014,32.1000000000,109,Moderately Sad
Bangladesh,BGD,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2014,39.5000000000,109,Moderately Sad
Bangladesh,BGD,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,66.4840000000,109,Moderately Sad
Bangladesh,BGD,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,2014,5.0000000000,109,Moderately Sad
Bangladesh,BGD,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,2014,3.9000000954,109,Moderately Sad
Bangladesh,BGD,Urban population,SP.URB.TOTL,2014,53316419.0000000000,109,Moderately Sad
Bangladesh,BGD,Urban population (% of total),SP.URB.TOTL.IN.ZS,2014,33.5160000000,109,Moderately Sad
Bangladesh,BGD,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,2014,6.8900000000,109,Moderately Sad
Bangladesh,BGD,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2014,227.0000000000,109,Moderately Sad
Bangladesh,BGD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,6.9911653270,109,Moderately Sad
Bangladesh,BGD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,5.6687549575,109,Moderately Sad
Bangladesh,BGD,Internet users (per 100 people),IT.NET.USER.P2,2014,9.6000000000,109,Moderately Sad
Bangladesh,BGD,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2014,4.9558142137,109,Moderately Sad
Bangladesh,BGD,Population growth (annual %),SP.POP.GROW,2014,1.2143773848,109,Moderately Sad
Bangladesh,BGD,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,2014,29.9764096765,109,Moderately Sad
Bangladesh,BGD,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,2014,65.0677761099,109,Moderately Sad
Bangladesh,BGD,Urban population growth (annual %),SP.URB.GROW,2014,3.5172149828,109,Moderately Sad
Bangladesh,BGD,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2014,0.4584095707,109,Moderately Sad
Bangladesh,BGD,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2014,188.0000000000,109,Moderately Sad
Bangladesh,BGD,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2014,40.4130388809,109,Moderately Sad
Bangladesh,BGD,Fixed telephone subscriptions,IT.MLT.MAIN,2014,1086468.0000000000,109,Moderately Sad
Bangladesh,BGD,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2014,0.6854144122,109,Moderately Sad
Bangladesh,BGD,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2014,1.4442623704,109,Moderately Sad
Bangladesh,BGD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,6.0610930538,109,Moderately Sad
Belarus,BLR,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2014,4.0000000000,59,Moderately Happy
Belarus,BLR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2014,48.7267228374,59,Moderately Happy
Belarus,BLR,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2014,0.0071701056,59,Moderately Happy
Belarus,BLR,Internet users (per 100 people),IT.NET.USER.P2,2014,59.0200000000,59,Moderately Happy
Belarus,BLR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,18.0520304158,59,Moderately Happy
Belarus,BLR,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,2014,5.0700000000,59,Moderately Happy
Belarus,BLR,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2014,13.9793684954,59,Moderately Happy
Belarus,BLR,Population growth (annual %),SP.POP.GROW,2014,0.0422475714,59,Moderately Happy
Belarus,BLR,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,2014,15.7691942526,59,Moderately Happy
Belarus,BLR,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,2014,70.2514372519,59,Moderately Happy
Belarus,BLR,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2014,58.0000000000,59,Moderately Happy
Belarus,BLR,Urban population growth (annual %),SP.URB.GROW,2014,0.5680307491,59,Moderately Happy
Belarus,BLR,Fixed telephone subscriptions,IT.MLT.MAIN,2014,4514315.0000000000,59,Moderately Happy
Belarus,BLR,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2014,48.5013390657,59,Moderately Happy
Belarus,BLR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2014,2.4455192179,59,Moderately Happy
Belarus,BLR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,1.5878016192,59,Moderately Happy
Belarus,BLR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2014,122.5011385846,59,Moderately Happy
Belarus,BLR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2014,3.5000000000,59,Moderately Happy
Belarus,BLR,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2014,4.7000000000,59,Moderately Happy
Belarus,BLR,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,23.7230000000,59,Moderately Happy
Belarus,BLR,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,2014,4.4000000954,59,Moderately Happy
Belarus,BLR,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,2014,7.3000001907,59,Moderately Happy
Belarus,BLR,Urban population,SP.URB.TOTL,2014,7223432.0000000000,59,Moderately Happy
Belarus,BLR,Urban population (% of total),SP.URB.TOTL.IN.ZS,2014,76.2770000000,59,Moderately Happy
Belgium,BEL,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,2014,65.1067642635,19,Extremely Happy
Belgium,BEL,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2014,9.0000000000,19,Extremely Happy
Belgium,BEL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,0.3400000000,19,Extremely Happy
Belgium,BEL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,0.6655879256,19,Extremely Happy
Belgium,BEL,Internet users (per 100 people),IT.NET.USER.P2,2014,85.0000000000,19,Extremely Happy
Belgium,BEL,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,2014,16.8883896257,19,Extremely Happy
Belgium,BEL,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,2.1820000000,19,Extremely Happy
Belgium,BEL,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,2014,8.5000000000,19,Extremely Happy
Belgium,BEL,Urban population,SP.URB.TOTL,2014,10980273.0000000000,19,Extremely Happy
Belgium,BEL,Urban population (% of total),SP.URB.TOTL.IN.ZS,2014,97.8180000000,19,Extremely Happy
Belgium,BEL,Urban population growth (annual %),SP.URB.GROW,2014,0.4212946919,19,Extremely Happy
Belgium,BEL,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,2014,4.6600000000,19,Extremely Happy
Belgium,BEL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2014,45.7846875586,19,Extremely Happy
Belgium,BEL,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2014,0.0128337321,19,Extremely Happy
Belgium,BEL,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2014,7.0000000000,19,Extremely Happy
Belgium,BEL,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,2014,8.3999996185,19,Extremely Happy
Belgium,BEL,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2014,42.1236367617,19,Extremely Happy
Belgium,BEL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2014,-3.7809383661,19,Extremely Happy
Belgium,BEL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,1.3483609562,19,Extremely Happy
Belgium,BEL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2014,114.2699575213,19,Extremely Happy
Belgium,BEL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2014,3.4000000000,19,Extremely Happy
Belgium,BEL,Population growth (annual %),SP.POP.GROW,2014,0.3783470650,19,Extremely Happy
Belgium,BEL,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2014,18.0048461108,19,Extremely Happy
Belgium,BEL,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2014,4.2000000000,19,Extremely Happy
Belgium,BEL,Fixed telephone subscriptions,IT.MLT.MAIN,2014,4694435.0000000000,19,Extremely Happy
Belize,BLZ,Internet users (per 100 people),IT.NET.USER.P2,2014,38.7000000000,,
Belize,BLZ,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,55.8760000000,,
Belize,BLZ,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2014,28.0000000000,,
Belize,BLZ,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2014,0.0801643922,,
Belize,BLZ,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2014,37.9464689978,,
Belize,BLZ,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,2014,15.8800000000,,
Belize,BLZ,Population growth (annual %),SP.POP.GROW,2014,2.1593052771,,
Belize,BLZ,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,2014,63.1527468966,,
Belize,BLZ,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2014,37.0000000000,,
Belize,BLZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,0.9106647424,,
Belize,BLZ,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,0.9899748542,,
Belize,BLZ,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2014,3.7539877056,,
Belize,BLZ,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,2014,33.0932653978,,
Belize,BLZ,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2014,14.6000000000,,
Belize,BLZ,Fixed telephone subscriptions,IT.MLT.MAIN,2014,22700.0000000000,,
Belize,BLZ,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2014,6.6812260491,,
Belize,BLZ,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2014,8.3039571091,,
Belize,BLZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,3.5833148242,,
Belize,BLZ,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2014,50.7125660029,,
Belize,BLZ,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2014,17.0000000000,,
Belize,BLZ,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,2014,19.7000007629,,
Belize,BLZ,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,2014,6.5000000000,,
Belize,BLZ,Urban population,SP.URB.TOTL,2014,155187.0000000000,,
Belize,BLZ,Urban population (% of total),SP.URB.TOTL.IN.ZS,2014,44.1240000000,,
Belize,BLZ,Urban population growth (annual %),SP.URB.GROW,2014,1.7656427325,,
Benin,BEN,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,2014,1.1000000238,155,Very Sad
Benin,BEN,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,2014,1.0000000000,155,Very Sad
Benin,BEN,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,56.4860000000,155,Very Sad
Benin,BEN,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,2014,54.6407872373,155,Very Sad
Benin,BEN,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,2014,42.4697612356,155,Very Sad
Benin,BEN,Population growth (annual %),SP.POP.GROW,2014,2.6410767577,155,Very Sad
Benin,BEN,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2014,2.8894515271,155,Very Sad
Benin,BEN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2014,2.0463155070,155,Very Sad
Benin,BEN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2014,47.0081474391,155,Very Sad
Benin,BEN,Internet users (per 100 people),IT.NET.USER.P2,2014,5.3000000000,155,Very Sad
Benin,BEN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,-1.2790816111,155,Very Sad
Benin,BEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,-1.0872116908,155,Very Sad
Benin,BEN,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2014,61.0000000000,155,Very Sad
Benin,BEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,6.5414866512,155,Very Sad
Benin,BEN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2014,3.9409358819,155,Very Sad
Benin,BEN,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2014,1.8459532563,155,Very Sad
Benin,BEN,Fixed telephone subscriptions,IT.MLT.MAIN,2014,195662.0000000000,155,Very Sad
Benin,BEN,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,2014,1.5400000000,155,Very Sad
Benin,BEN,Urban population,SP.URB.TOTL,2014,4611823.0000000000,155,Very Sad
Benin,BEN,Urban population growth (annual %),SP.URB.GROW,2014,3.6295248330,155,Very Sad
Benin,BEN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2014,414.0000000000,155,Very Sad
Benin,BEN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2014,101.7110696627,155,Very Sad
Benin,BEN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2014,65.7000000000,155,Very Sad
Benin,BEN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2014,102.1000000000,155,Very Sad
Benin,BEN,Urban population (% of total),SP.URB.TOTL.IN.ZS,2014,43.5140000000,155,Very Sad
Bhutan,BTN,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,2014,5.8300000000,79,Apathetic
Bhutan,BTN,Fixed telephone subscriptions,IT.MLT.MAIN,2014,23823.0000000000,79,Apathetic
Bhutan,BTN,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2014,3.1118722177,79,Apathetic
Bhutan,BTN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2014,0.4278114582,79,Apathetic
Bhutan,BTN,Internet users (per 100 people),IT.NET.USER.P2,2014,34.3700000000,79,Apathetic
Bhutan,BTN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2014,41.4708742549,79,Apathetic
Bhutan,BTN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2014,0.3513360985,79,Apathetic
Bhutan,BTN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2014,156.0000000000,79,Apathetic
Bhutan,BTN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2014,82.0700618639,79,Apathetic
Bhutan,BTN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2014,28.3000000000,79,Apathetic
Bhutan,BTN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2014,34.4000000000,79,Apathetic
Bhutan,BTN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,5.4588173123,79,Apathetic
Bhutan,BTN,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2014,4.9551115805,79,Apathetic
Bhutan,BTN,Population growth (annual %),SP.POP.GROW,2014,1.3649452360,79,Apathetic
Bhutan,BTN,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,2014,27.4360529563,79,Apathetic
Bhutan,BTN,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,2014,67.6088354632,79,Apathetic
Bhutan,BTN,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,2014,3.4000000954,79,Apathetic
Bhutan,BTN,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,2014,2.4000000954,79,Apathetic
Bhutan,BTN,Urban population,SP.URB.TOTL,2014,289923.0000000000,79,Apathetic
Bhutan,BTN,Urban population (% of total),SP.URB.TOTL.IN.ZS,2014,37.8980000000,79,Apathetic
Bhutan,BTN,Urban population growth (annual %),SP.URB.GROW,2014,3.3879786324,79,Apathetic
Bhutan,BTN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,8.2065451462,79,Apathetic
Bhutan,BTN,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2014,164.0000000000,79,Apathetic
Bhutan,BTN,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,62.1020000000,79,Apathetic
Bhutan,BTN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,7.5721443302,79,Apathetic
Bolivia,BOL,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2014,8.0764946259,51,Moderately Happy
Bolivia,BOL,Fixed telephone subscriptions,IT.MLT.MAIN,2014,876111.0000000000,51,Moderately Happy
Bolivia,BOL,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,2014,7.2800000000,51,Moderately Happy
Bolivia,BOL,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2014,0.6810262967,51,Moderately Happy
Bolivia,BOL,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2014,215.0000000000,51,Moderately Happy
Bolivia,BOL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2014,44.6315463816,51,Moderately Happy
Bolivia,BOL,Internet users (per 100 people),IT.NET.USER.P2,2014,39.0200000000,51,Moderately Happy
Bolivia,BOL,Urban population growth (annual %),SP.URB.GROW,2014,2.1505676353,51,Moderately Happy
Bolivia,BOL,Urban population (% of total),SP.URB.TOTL.IN.ZS,2014,68.1070000000,51,Moderately Happy
Bolivia,BOL,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2014,120.0000000000,51,Moderately Happy
Bolivia,BOL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,5.7835637223,51,Moderately Happy
Bolivia,BOL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,2.0494972539,51,Moderately Happy
Bolivia,BOL,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2014,6.3394164319,51,Moderately Happy
Bolivia,BOL,Population growth (annual %),SP.POP.GROW,2014,1.5452783986,51,Moderately Happy
Bolivia,BOL,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,2014,32.8911680271,51,Moderately Happy
Bolivia,BOL,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,2014,60.7694155410,51,Moderately Happy
Bolivia,BOL,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,2014,3.2999999523,51,Moderately Happy
Bolivia,BOL,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,2014,2.2000000477,51,Moderately Happy
Bolivia,BOL,Urban population,SP.URB.TOTL,2014,7193384.0000000000,51,Moderately Happy
Bolivia,BOL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2014,0.2200123134,51,Moderately Happy
Bolivia,BOL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,5.4605697520,51,Moderately Happy
Bolivia,BOL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2014,96.3372482776,51,Moderately Happy
Bolivia,BOL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2014,31.7000000000,51,Moderately Happy
Bolivia,BOL,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2014,39.8000000000,51,Moderately Happy
Bolivia,BOL,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,31.8930000000,51,Moderately Happy
Bosnia and Herzegovina,BIH,Fixed telephone subscriptions,IT.MLT.MAIN,2014,849216.0000000000,96,Apathetic
Bosnia and Herzegovina,BIH,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2014,22.2031998988,96,Apathetic
Bosnia and Herzegovina,BIH,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2014,2.7165964600,96,Apathetic
Bosnia and Herzegovina,BIH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,0.7826122561,96,Apathetic
Bosnia and Herzegovina,BIH,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2014,5.4000000000,96,Apathetic
Bosnia and Herzegovina,BIH,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2014,5.7000000000,96,Apathetic
Bosnia and Herzegovina,BIH,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,60.3840000000,96,Apathetic
Bosnia and Herzegovina,BIH,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,2014,9.6000000000,96,Apathetic
Bosnia and Herzegovina,BIH,Population growth (annual %),SP.POP.GROW,2014,-0.1564960907,96,Apathetic
Bosnia and Herzegovina,BIH,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2014,14.9706592232,96,Apathetic
Bosnia and Herzegovina,BIH,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,1.7732763907,96,Apathetic
Bosnia and Herzegovina,BIH,Urban population growth (annual %),SP.URB.GROW,2014,0.1721969294,96,Apathetic
Bosnia and Herzegovina,BIH,Urban population (% of total),SP.URB.TOTL.IN.ZS,2014,39.6160000000,96,Apathetic
Bosnia and Herzegovina,BIH,Urban population,SP.URB.TOTL,2014,1512362.0000000000,96,Apathetic
Bosnia and Herzegovina,BIH,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,2014,26.7000007629,96,Apathetic
